"Query","Entrez","Symbol","Name","Comment"
"PDP1","54704","PDP1","pyruvate dehyrogenase phosphatase catalytic subunit 1","1"
"DYNLL2","140735","DYNLL2","dynein light chain LC8-type 2","1"
"IMP4","92856","IMP4","IMP U3 small nucleolar ribonucleoprotein 4","1"
"C20orf27","54976","C20orf27","chromosome 20 open reading frame 27","1"
"ARF3","377","ARF3","ADP ribosylation factor 3","1"
"LY6E","4061","LY6E","lymphocyte antigen 6 family member E","1"
"SUV39H1","6839","SUV39H1","suppressor of variegation 3-9 homolog 1","1"
"RAB3A","5864","RAB3A","""RAB3A, member RAS oncogene family""","1"
"ANTKMT","65990","ANTKMT","adenine nucleotide translocase lysine methyltransferase","1"
"LYNX1","66004","LYNX1","Ly6/neurotoxin 1","1"
"CENPJ","55835","CENPJ","centromere protein J","1"
"RPSA","3921","RPSA","ribosomal protein SA","1"
"RFK","55312","RFK","riboflavin kinase","1"
"DCTN1","1639","DCTN1","dynactin subunit 1","1"
"DGKG","1608","DGKG","diacylglycerol kinase gamma","1"
"PSMG3","84262","PSMG3","proteasome assembly chaperone 3","1"
"ST6GALNAC3","256435","ST6GALNAC3","""ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3""","1"
"PPP1R11","6992","PPP1R11","protein phosphatase 1 regulatory inhibitor subunit 11","1"
"ARFIP2","23647","ARFIP2","ADP ribosylation factor interacting protein 2","1"
"RAD9A","5883","RAD9A","RAD9 checkpoint clamp component A","1"
"THAP7","80764","THAP7","THAP domain containing 7","1"
"RAB6B","51560","RAB6B","""RAB6B, member RAS oncogene family""","1"
"SKP1","6500","SKP1","S-phase kinase associated protein 1","1"
"SGTB","54557","SGTB","small glutamine rich tetratricopeptide repeat containing beta","1"
"SURF2","6835","SURF2","surfeit 2","1"
"KRT5","3852","KRT5","keratin 5","1"
"C1orf115","79762","C1orf115","chromosome 1 open reading frame 115","1"
"SLC9A6","10479","SLC9A6","solute carrier family 9 member A6","1"
"LAMP5","24141","LAMP5","lysosomal associated membrane protein family member 5","1"
"PGK1","5230","PGK1","phosphoglycerate kinase 1","1"
"SDHAF1","644096","SDHAF1","succinate dehydrogenase complex assembly factor 1","1"
"NNAT","4826","NNAT","neuronatin","1"
"WDR46","9277","WDR46","WD repeat domain 46","1"
"AKAP5","9495","AKAP5","A-kinase anchoring protein 5","1"
"CEP152","22995","CEP152","centrosomal protein 152","1"
"ATP1A3","478","ATP1A3","ATPase Na+/K+ transporting subunit alpha 3","1"
"FAM131B","9715","FAM131B","family with sequence similarity 131 member B","1"
"LDHA","3939","LDHA","lactate dehydrogenase A","1"
"RUNDC1","146923","RUNDC1","RUN domain containing 1","1"
"BCAP31","10134","BCAP31","B cell receptor associated protein 31","1"
"PKM","5315","PKM","pyruvate kinase M1/2","1"
"ALYREF","10189","ALYREF","Aly/REF export factor","1"
"FHIT","2272","FHIT","fragile histidine triad diadenosine triphosphatase","1"
"MFSD3","113655","MFSD3","major facilitator superfamily domain containing 3","1"
"GHITM","27069","GHITM","growth hormone inducible transmembrane protein","1"
"MNS1","55329","MNS1","meiosis specific nuclear structural 1","1"
"TUSC1","286319","TUSC1","tumor suppressor candidate 1","1"
"LRRC73","221424","LRRC73","leucine rich repeat containing 73","1"
"ZNF215","7762","ZNF215","zinc finger protein 215","1"
"MLLT11","10962","MLLT11","MLLT11 transcription factor 7 cofactor","1"
"DDN","23109","DDN","dendrin","1"
"IGIP","492311","IGIP","IgA inducing protein","1"
"KIF13A","63971","KIF13A","kinesin family member 13A","1"
"MAGEE1","57692","MAGEE1","MAGE family member E1","1"
"SLC25A5","292","SLC25A5","solute carrier family 25 member 5","1"
"SMIM29","221491","SMIM29","small integral membrane protein 29","1"
"MFSD4A","148808","MFSD4A","major facilitator superfamily domain containing 4A","1"
"RBM15B","29890","RBM15B","RNA binding motif protein 15B","1"
"SNHG15","285958","SNHG15","small nucleolar RNA host gene 15","1"
"EIF1B","10289","EIF1B","eukaryotic translation initiation factor 1B","1"
"SLBP","7884","SLBP","stem-loop binding protein","1"
"TPBGL","100507050","TPBGL","trophoblast glycoprotein like","1"
"SOX5","6660","SOX5","SRY-box transcription factor 5","1"
"RRAGA","10670","RRAGA","Ras related GTP binding A","1"
"CRH","1392","CRH","corticotropin releasing hormone","1"
"DISP1","84976","DISP1","dispatched RND transporter family member 1","1"
"C4orf3","401152","C4orf3","chromosome 4 open reading frame 3","1"
"TIMM8A","1678","TIMM8A","translocase of inner mitochondrial membrane 8A","1"
"SYT4","6860","SYT4","synaptotagmin 4","1"
"CXorf40A","NA","NA","NA","0"
"ZDHHC22","283576","ZDHHC22","zinc finger DHHC-type palmitoyltransferase 22","1"
"TUBG1","7283","TUBG1","tubulin gamma 1","1"
"KLC2","64837","KLC2","kinesin light chain 2","1"
"TMEM121","80757","TMEM121","transmembrane protein 121","1"
"TMEM198","130612","TMEM198","transmembrane protein 198","1"
"GPRASP2","114928","GPRASP2","G protein-coupled receptor associated sorting protein 2","1"
"NBL1","4681","NBL1","""NBL1, DAN family BMP antagonist""","1"
"VPS4A","27183","VPS4A","vacuolar protein sorting 4 homolog A","1"
"RHOV","171177","RHOV","ras homolog family member V","1"
"ZFP92","139735","ZFP92","ZFP92 zinc finger protein","1"
"TMEM183A","92703","TMEM183A","transmembrane protein 183A","1"
"TOLLIP","54472","TOLLIP","toll interacting protein","1"
"PCYOX1","51449","PCYOX1","prenylcysteine oxidase 1","1"
"ANO6","196527","ANO6","anoctamin 6","1"
"PYCR3","65263","PYCR3","pyrroline-5-carboxylate reductase 3","1"
"KCTD17","79734","KCTD17","potassium channel tetramerization domain containing 17","1"
"HMGA1","3159","HMGA1","high mobility group AT-hook 1","1"
"CCND3","896","CCND3","cyclin D3","1"
"RAB1B","81876","RAB1B","""RAB1B, member RAS oncogene family""","1"
"SLC22A17","51310","SLC22A17","solute carrier family 22 member 17","1"
"PKNOX1","5316","PKNOX1","PBX/knotted 1 homeobox 1","1"
"HPCAL4","51440","HPCAL4","hippocalcin like 4","1"
"TCEAL8","90843","TCEAL8","transcription elongation factor A like 8","1"
"ATP6V1G2","534","ATP6V1G2","ATPase H+ transporting V1 subunit G2","1"
"BAZ2B","29994","BAZ2B","bromodomain adjacent to zinc finger domain 2B","1"
"AMIGO1","57463","AMIGO1","adhesion molecule with Ig like domain 1","1"
"TWF2","11344","TWF2","twinfilin actin binding protein 2","1"
"MRM3","55178","MRM3","mitochondrial rRNA methyltransferase 3","1"
"MAT2B","27430","MAT2B","methionine adenosyltransferase 2B","1"
"CCN3","4856","CCN3","cellular communication network factor 3","1"
"HTR1E","3354","HTR1E","5-hydroxytryptamine receptor 1E","1"
"KCNMB3","27094","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3","1"
"TTC9B","148014","TTC9B","tetratricopeptide repeat domain 9B","1"
"YDJC","150223","YDJC","YdjC chitooligosaccharide deacetylase homolog","1"
"KCNIP3","30818","KCNIP3","potassium voltage-gated channel interacting protein 3","1"
"ITGB1-DT","101929475","ITGB1-DT","ITGB1 divergent transcript","1"
"KCNJ4","3761","KCNJ4","potassium inwardly rectifying channel subfamily J member 4","1"
"MPV17L2","84769","MPV17L2","MPV17 mitochondrial inner membrane protein like 2","1"
"CALHM1","255022","CALHM1","calcium homeostasis modulator 1","1"
"TFDP2","7029","TFDP2","transcription factor Dp-2","1"
"SNRPE","6635","SNRPE","small nuclear ribonucleoprotein polypeptide E","1"
"ARHGDIA","396","ARHGDIA","Rho GDP dissociation inhibitor alpha","1"
"WBP2","23558","WBP2","WW domain binding protein 2","1"
"TOMM22","56993","TOMM22","translocase of outer mitochondrial membrane 22","1"
"INSYN1","388135","INSYN1","inhibitory synaptic factor 1","1"
"VPS18","57617","VPS18","VPS18 core subunit of CORVET and HOPS complexes","1"
"CCDC125","202243","CCDC125","coiled-coil domain containing 125","1"
"PEF1","553115","PEF1","penta-EF-hand domain containing 1","1"
"EDA","1896","EDA","ectodysplasin A","1"
"CHST2","9435","CHST2","carbohydrate sulfotransferase 2","1"
"COA3","28958","COA3","cytochrome c oxidase assembly factor 3","1"
"KDM7A-DT","100134229","KDM7A-DT","KDM7A divergent transcript","1"
"IER5","51278","IER5","immediate early response 5","1"
"PELI2","57161","PELI2","pellino E3 ubiquitin protein ligase family member 2","1"
"PYURF","100996939","PYURF","PIGY upstream reading frame","1"
"SEC14L4","284904","SEC14L4","SEC14 like lipid binding 4","1"
"TMEM59L","25789","TMEM59L","transmembrane protein 59 like","1"
"SPEF1","25876","SPEF1","sperm flagellar 1","1"
"STAR","6770","STAR","steroidogenic acute regulatory protein","1"
"FDX2","112812","FDX2","ferredoxin 2","1"
"RAB5IF","55969","RAB5IF","RAB5 interacting factor","1"
"ARL4D","379","ARL4D","ADP ribosylation factor like GTPase 4D","1"
"BCKDK","10295","BCKDK","branched chain keto acid dehydrogenase kinase","1"
"ZNF587B","100293516","ZNF587B","zinc finger protein 587B","1"
"CCNI","10983","CCNI","cyclin I","1"
"C17orf58","284018","C17orf58","chromosome 17 open reading frame 58","1"
"GNG10","2790","GNG10","G protein subunit gamma 10","1"
"ATP6V1G1","9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1","1"
"SYNGR3","9143","SYNGR3","synaptogyrin 3","1"
"TIMM13","26517","TIMM13","translocase of inner mitochondrial membrane 13","1"
"DEDD2","162989","DEDD2","death effector domain containing 2","1"
"ATG101","60673","ATG101","autophagy related 101","1"
"BEND7","222389","BEND7","BEN domain containing 7","1"
"IQCA1","79781","IQCA1","IQ motif containing with AAA domain 1","1"
"ZNF319","57567","ZNF319","zinc finger protein 319","1"
"SPRN","503542","SPRN","shadow of prion protein","1"
"TRAPPC2L","51693","TRAPPC2L","trafficking protein particle complex 2 like","1"
"ARF1","375","ARF1","ADP ribosylation factor 1","1"
"MAGEH1","28986","MAGEH1","MAGE family member H1","1"
"ZNF428","126299","ZNF428","zinc finger protein 428","1"
"RPP25","54913","RPP25","ribonuclease P and MRP subunit p25","1"
"PIM2","11040","PIM2","""Pim-2 proto-oncogene, serine/threonine kinase""","1"
"HCRTR1","3061","HCRTR1","hypocretin receptor 1","1"
"TPI1","7167","TPI1","triosephosphate isomerase 1","1"
"DHRS11","79154","DHRS11","dehydrogenase/reductase 11","1"
"DZIP1L","199221","DZIP1L","DAZ interacting zinc finger protein 1 like","1"
"DUSP7","1849","DUSP7","dual specificity phosphatase 7","1"
"ATP1B1","481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1","1"
"TRIM14","9830","TRIM14","tripartite motif containing 14","1"
"CDKN2D","1032","CDKN2D","cyclin dependent kinase inhibitor 2D","1"
"B3GALT6","126792","B3GALT6","""beta-1,3-galactosyltransferase 6""","1"
"ST8SIA2","8128","ST8SIA2","""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2""","1"
"EFNA3","1944","EFNA3","ephrin A3","1"
"SVOP","55530","SVOP","SV2 related protein","1"
"FKBP5","2289","FKBP5","FKBP prolyl isomerase 5","1"
"THBS4","7060","THBS4","thrombospondin 4","1"
"C6orf120","387263","C6orf120","chromosome 6 open reading frame 120","1"
"CHCHD4","131474","CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","1"
"PGM2L1","283209","PGM2L1","phosphoglucomutase 2 like 1","1"
"GJD2","57369","GJD2","gap junction protein delta 2","1"
"NOLC1","9221","NOLC1","nucleolar and coiled-body phosphoprotein 1","1"
"MYOM1","8736","MYOM1","myomesin 1","1"
"BEX5","340542","BEX5","brain expressed X-linked 5","1"
"TRIB2","28951","TRIB2","tribbles pseudokinase 2","1"
"MRPS12","6183","MRPS12","mitochondrial ribosomal protein S12","1"
"ZNF304","57343","ZNF304","zinc finger protein 304","1"
"ITM2C","81618","ITM2C","integral membrane protein 2C","1"
"VPS35","55737","VPS35","VPS35 retromer complex component","1"
"GNAZ","2781","GNAZ","G protein subunit alpha z","1"
"SSUH2","51066","SSUH2","ssu-2 homolog","1"
"ZNF680","340252","ZNF680","zinc finger protein 680","1"
"BEX1","55859","BEX1","brain expressed X-linked 1","1"
"TOMM5","401505","TOMM5","translocase of outer mitochondrial membrane 5","1"
"LAMTOR5","10542","LAMTOR5","""late endosomal/lysosomal adaptor, MAPK and MTOR activator 5""","1"
"PPIF","10105","PPIF","peptidylprolyl isomerase F","1"
"KIF4B","285643","KIF4B","kinesin family member 4B","1"
"DUSP3","1845","DUSP3","dual specificity phosphatase 3","1"
"DLK2","65989","DLK2","delta like non-canonical Notch ligand 2","1"
"VXN","254778","VXN","vexin","1"
"HCRTR2","3062","HCRTR2","hypocretin receptor 2","1"
"SLC32A1","140679","SLC32A1","solute carrier family 32 member 1","1"
"TMEM60","85025","TMEM60","transmembrane protein 60","1"
"STEAP2","261729","STEAP2","STEAP2 metalloreductase","1"
"WWOX","51741","WWOX","WW domain containing oxidoreductase","1"
"CHML","1122","CHML","CHM like Rab escort protein","1"
"ARF6","382","ARF6","ADP ribosylation factor 6","1"
"CSGALNACT1","55790","CSGALNACT1","chondroitin sulfate N-acetylgalactosaminyltransferase 1","1"
"CYP26B1","56603","CYP26B1","cytochrome P450 family 26 subfamily B member 1","1"
"RNF5","6048","RNF5","ring finger protein 5","1"
"HPS6","79803","HPS6","HPS6 biogenesis of lysosomal organelles complex 2 subunit 3","1"
"SLC25A6","293","SLC25A6","solute carrier family 25 member 6","1"
"TCIM","56892","TCIM","transcriptional and immune response regulator","1"
"GSK3A","2931","GSK3A","glycogen synthase kinase 3 alpha","1"
"SLC25A43","203427","SLC25A43","solute carrier family 25 member 43","1"
"GUK1","2987","GUK1","guanylate kinase 1","1"
"LYRM9","201229","LYRM9","LYR motif containing 9","1"
"RND3","390","RND3","Rho family GTPase 3","1"
"HRAS","3265","HRAS","""HRas proto-oncogene, GTPase""","1"
"TICAM2","353376","TICAM2","toll like receptor adaptor molecule 2","1"
"NAPB","63908","NAPB","NSF attachment protein beta","1"
"CD2BP2","10421","CD2BP2","CD2 cytoplasmic tail binding protein 2","1"
"CALM2","805","CALM2","calmodulin 2","1"
"HAR1A","768096","HAR1A","highly accelerated region 1A","1"
"CREB3","10488","CREB3","cAMP responsive element binding protein 3","1"
"OTUD7B","56957","OTUD7B","OTU deubiquitinase 7B","1"
"SNU13","4809","SNU13","small nuclear ribonucleoprotein 13","1"
"FIBP","9158","FIBP","FGF1 intracellular binding protein","1"
"NEFM","4741","NEFM","neurofilament medium","1"
"RNF6","6049","RNF6","ring finger protein 6","1"
"BEX3","27018","BEX3","brain expressed X-linked 3","1"
"CD83","9308","CD83","CD83 molecule","1"
"SYT12","91683","SYT12","synaptotagmin 12","1"
"FCRLB","127943","FCRLB","Fc receptor like B","1"
"SLC8A3","6547","SLC8A3","solute carrier family 8 member A3","1"
"NUDT18","79873","NUDT18","nudix hydrolase 18","1"
"CDKL1","8814","CDKL1","cyclin dependent kinase like 1","1"
"TMA7","51372","TMA7","translation machinery associated 7 homolog","1"
"PCDH8","5100","PCDH8","protocadherin 8","1"
"GDF10","2662","GDF10","growth differentiation factor 10","1"
"TNFRSF19","55504","TNFRSF19","TNF receptor superfamily member 19","1"
"H2AFZ","NA","NA","NA","0"
"RPS10-NUDT3","100529239","RPS10-NUDT3","RPS10-NUDT3 readthrough","1"
"C9orf147","100133204","C9orf147","chromosome 9 open reading frame 147","1"
"CDH26","60437","CDH26","cadherin 26","1"
"AMIGO2","347902","AMIGO2","adhesion molecule with Ig like domain 2","1"
"DIRAS2","54769","DIRAS2","DIRAS family GTPase 2","1"
"SLC25A22","79751","SLC25A22","solute carrier family 25 member 22","1"
"TMEM251","26175","TMEM251","transmembrane protein 251","1"
"EPN1","29924","EPN1","epsin 1","1"
"REX1BD","55049","REX1BD","required for excision 1-B domain containing","1"
"CASP6","839","CASP6","caspase 6","1"
"LSM4","25804","LSM4","""LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"BTF3","689","BTF3","basic transcription factor 3","1"
"DOLPP1","57171","DOLPP1","dolichyldiphosphatase 1","1"
"EAF2","55840","EAF2","ELL associated factor 2","1"
"KCNK3","3777","KCNK3","potassium two pore domain channel subfamily K member 3","1"
"VSNL1","7447","VSNL1","visinin like 1","1"
"ARMCX5-GPRASP2","100528062","ARMCX5-GPRASP2","ARMCX5-GPRASP2 readthrough","1"
"ADRA1D","146","ADRA1D","adrenoceptor alpha 1D","1"
"PHLDA2","7262","PHLDA2","pleckstrin homology like domain family A member 2","1"
"DEXI","28955","DEXI","Dexi homolog","1"
"COMMD8","54951","COMMD8","COMM domain containing 8","1"
"CRIM1-DT","100288911","CRIM1-DT","CRIM1 divergent transcript","1"
"PHF23","79142","PHF23","PHD finger protein 23","1"
"DYNLT3","6990","DYNLT3","dynein light chain Tctex-type 3","1"
"NFKBIE","4794","NFKBIE","NFKB inhibitor epsilon","1"
"RHOBTB3","22836","RHOBTB3","Rho related BTB domain containing 3","1"
"BEX2","84707","BEX2","brain expressed X-linked 2","1"
"TIMM10","26519","TIMM10","translocase of inner mitochondrial membrane 10","1"
"SLC39A7","7922","SLC39A7","solute carrier family 39 member 7","1"
"NGRN","51335","NGRN","""neugrin, neurite outgrowth associated""","1"
"POP7","10248","POP7","""POP7 homolog, ribonuclease P/MRP subunit""","1"
"STUB1","10273","STUB1","STIP1 homology and U-box containing protein 1","1"
"LHX6","26468","LHX6","LIM homeobox 6","1"
"KLRG1","10219","KLRG1","killer cell lectin like receptor G1","1"
"OXLD1","339229","OXLD1","oxidoreductase like domain containing 1","1"
"KCNF1","3754","KCNF1","potassium voltage-gated channel modifier subfamily F member 1","1"
"BOLA3","388962","BOLA3","bolA family member 3","1"
"VGF","7425","VGF","VGF nerve growth factor inducible","1"
"KCNJ11","3767","KCNJ11","potassium inwardly rectifying channel subfamily J member 11","1"
"PRDX3","10935","PRDX3","peroxiredoxin 3","1"
"QPCT","25797","QPCT","glutaminyl-peptide cyclotransferase","1"
"CEND1","51286","CEND1","cell cycle exit and neuronal differentiation 1","1"
"DRAP1","10589","DRAP1","DR1 associated protein 1","1"
"NPIPB5","100132247","NPIPB5","nuclear pore complex interacting protein family member B5","1"
"ARHGAP18","93663","ARHGAP18","Rho GTPase activating protein 18","1"
"SNHG32","50854","SNHG32","small nucleolar RNA host gene 32","1"
"MPP1","4354","MPP1","membrane palmitoylated protein 1","1"
"KCNK7","10089","KCNK7","potassium two pore domain channel subfamily K member 7","1"
"SRP9","6726","SRP9","signal recognition particle 9","1"
"IDS","3423","IDS","iduronate 2-sulfatase","1"
"CMPK2","129607","CMPK2","cytidine/uridine monophosphate kinase 2","1"
"UQCRFS1","7386","UQCRFS1","""ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1""","1"
"CUBN","8029","CUBN","cubilin","1"
"ZNF423","23090","ZNF423","zinc finger protein 423","1"
"ARL6IP5","10550","ARL6IP5","ADP ribosylation factor like GTPase 6 interacting protein 5","1"
"KCNV1","27012","KCNV1","potassium voltage-gated channel modifier subfamily V member 1","1"
"CFAP410","755","CFAP410","cilia and flagella associated protein 410","1"
"MRPL17","63875","MRPL17","mitochondrial ribosomal protein L17","1"
"DMGDH","29958","DMGDH","dimethylglycine dehydrogenase","1"
"SERPINF1","5176","SERPINF1","serpin family F member 1","1"
"C9orf16","79095","C9orf16","chromosome 9 open reading frame 16","1"
"SNX17","9784","SNX17","sorting nexin 17","1"
"TPBG","7162","TPBG","trophoblast glycoprotein","1"
"SST","6750","SST","somatostatin","1"
"UBE2M","9040","UBE2M","ubiquitin conjugating enzyme E2 M","1"
