"Query","Entrez","Symbol","Name","Comment"
"PFDN4","5203","PFDN4","prefoldin subunit 4","1"
"HAR1A","768096","HAR1A","highly accelerated region 1A","1"
"SF3A1","10291","SF3A1","splicing factor 3a subunit 1","1"
"RAN","5901","RAN","""RAN, member RAS oncogene family""","1"
"ARL4C","10123","ARL4C","ADP ribosylation factor like GTPase 4C","1"
"HTR1E","3354","HTR1E","5-hydroxytryptamine receptor 1E","1"
"STUB1","10273","STUB1","STIP1 homology and U-box containing protein 1","1"
"TMEM246","NA","NA","NA","0"
"FAAH2","158584","FAAH2","fatty acid amide hydrolase 2","1"
"CRIM1-DT","100288911","CRIM1-DT","CRIM1 divergent transcript","1"
"ADCK2","90956","ADCK2","aarF domain containing kinase 2","1"
"RPL14","9045","RPL14","ribosomal protein L14","1"
"UBE2V2","7336","UBE2V2","ubiquitin conjugating enzyme E2 V2","1"
"UBXN1","51035","UBXN1","UBX domain protein 1","1"
"DRAP1","10589","DRAP1","DR1 associated protein 1","1"
"MYDGF","56005","MYDGF","myeloid derived growth factor","1"
"PSMD8","5714","PSMD8","""proteasome 26S subunit, non-ATPase 8""","1"
"RPS15","6209","RPS15","ribosomal protein S15","1"
"CHCHD2","51142","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2","1"
"BCL2L2-PABPN1","100529063","BCL2L2-PABPN1","BCL2L2-PABPN1 readthrough","1"
"POLR2I","5438","POLR2I","RNA polymerase II subunit I","1"
"FXYD6","53826","FXYD6","FXYD domain containing ion transport regulator 6","1"
"C1orf159","54991","C1orf159","chromosome 1 open reading frame 159","1"
"NNAT","4826","NNAT","neuronatin","1"
"PRPS1","5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1","1"
"EEF1AKNMT","51603","EEF1AKNMT","eEF1A lysine and N-terminal methyltransferase","1"
"SNHG8","100093630","SNHG8","small nucleolar RNA host gene 8","1"
"TMEM130","222865","TMEM130","transmembrane protein 130","1"
"SYP","6855","SYP","synaptophysin","1"
"TMEM121B","27439","TMEM121B","transmembrane protein 121B","1"
"ZNF69","7620","ZNF69","zinc finger protein 69","1"
"B4GAT1","11041","B4GAT1","""beta-1,4-glucuronyltransferase 1""","1"
"CCNQ","92002","CCNQ","cyclin Q","1"
"RPRML","388394","RPRML","reprimo like","1"
"B4GALT3","8703","B4GALT3","""beta-1,4-galactosyltransferase 3""","1"
"PPEF1","5475","PPEF1","protein phosphatase with EF-hand domain 1","1"
"RANBP1","5902","RANBP1","RAN binding protein 1","1"
"RPLP2","6181","RPLP2","ribosomal protein lateral stalk subunit P2","1"
"BAIAP2-DT","440465","BAIAP2-DT","BAIAP2 divergent transcript","1"
"ZNF576","79177","ZNF576","zinc finger protein 576","1"
"CUEDC2","79004","CUEDC2","CUE domain containing 2","1"
"NUBP2","10101","NUBP2","nucleotide binding protein 2","1"
"TMSB10","9168","TMSB10","thymosin beta 10","1"
"LSM4","25804","LSM4","""LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"TPBGL","100507050","TPBGL","trophoblast glycoprotein like","1"
"ATP6V1E1","529","ATP6V1E1","ATPase H+ transporting V1 subunit E1","1"
"SAC3D1","29901","SAC3D1","SAC3 domain containing 1","1"
"DDT","1652","DDT","D-dopachrome tautomerase","1"
"LAMTOR1","55004","LAMTOR1","""late endosomal/lysosomal adaptor, MAPK and MTOR activator 1""","1"
"CARMIL1","55604","CARMIL1","capping protein regulator and myosin 1 linker 1","1"
"ISCA1","81689","ISCA1","iron-sulfur cluster assembly 1","1"
"KBTBD11","9920","KBTBD11","kelch repeat and BTB domain containing 11","1"
"SBK1","388228","SBK1","SH3 domain binding kinase 1","1"
"ADO","84890","ADO","2-aminoethanethiol dioxygenase","1"
"PRKAR1A","5573","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha","1"
"SLC12A5","57468","SLC12A5","solute carrier family 12 member 5","1"
"SPRYD3","84926","SPRYD3","SPRY domain containing 3","1"
"TMEM35A","59353","TMEM35A","transmembrane protein 35A","1"
"IQCA1","79781","IQCA1","IQ motif containing with AAA domain 1","1"
"NSG2","51617","NSG2","neuronal vesicle trafficking associated 2","1"
"SMIM19","114926","SMIM19","small integral membrane protein 19","1"
"SLC35C1","55343","SLC35C1","solute carrier family 35 member C1","1"
"TMEM167A","153339","TMEM167A","transmembrane protein 167A","1"
"HCCS","3052","HCCS","holocytochrome c synthase","1"
"SLC39A7","7922","SLC39A7","solute carrier family 39 member 7","1"
"CDV3","55573","CDV3","CDV3 homolog","1"
"CHRNB2","1141","CHRNB2","cholinergic receptor nicotinic beta 2 subunit","1"
"SELENOM","140606","SELENOM","selenoprotein M","1"
"COPS8","10920","COPS8","COP9 signalosome subunit 8","1"
"MPI","4351","MPI","mannose phosphate isomerase","1"
"TRIM23","373","TRIM23","tripartite motif containing 23","1"
"CD59","966","CD59","CD59 molecule (CD59 blood group)","1"
"PPIF","10105","PPIF","peptidylprolyl isomerase F","1"
"FAU","2197","FAU","FAU ubiquitin like and ribosomal protein S30 fusion","1"
"DGCR11","25786","DGCR11","DiGeorge syndrome critical region gene 11","1"
"TMEM186","25880","TMEM186","transmembrane protein 186","1"
"ERH","2079","ERH","ERH mRNA splicing and mitosis factor","1"
"RTL5","340526","RTL5","retrotransposon Gag like 5","1"
"PHF23","79142","PHF23","PHD finger protein 23","1"
"ZNF622","90441","ZNF622","zinc finger protein 622","1"
"TRNP1","388610","TRNP1","TMF1 regulated nuclear protein 1","1"
"AP1S1","1174","AP1S1","adaptor related protein complex 1 subunit sigma 1","1"
"OCEL1","79629","OCEL1","occludin/ELL domain containing 1","1"
"PPCDC","60490","PPCDC","phosphopantothenoylcysteine decarboxylase","1"
"DUSP26","78986","DUSP26","dual specificity phosphatase 26","1"
"CPLX1","10815","CPLX1","complexin 1","1"
"TRAPPC2L","51693","TRAPPC2L","trafficking protein particle complex 2 like","1"
"HSBP1","3281","HSBP1","heat shock factor binding protein 1","1"
"CTNNA2","1496","CTNNA2","catenin alpha 2","1"
"KCNF1","3754","KCNF1","potassium voltage-gated channel modifier subfamily F member 1","1"
"CDH4","1002","CDH4","cadherin 4","1"
"TIMP2","7077","TIMP2","TIMP metallopeptidase inhibitor 2","1"
"TFDP2","7029","TFDP2","transcription factor Dp-2","1"
"BCAP31","10134","BCAP31","B cell receptor associated protein 31","1"
"JPT1","51155","JPT1","Jupiter microtubule associated homolog 1","1"
"FAM3C","10447","FAM3C","FAM3 metabolism regulating signaling molecule C","1"
"RPL36AL","6166","RPL36AL","ribosomal protein L36a like","1"
"IFT140","9742","IFT140","intraflagellar transport 140","1"
"RNF112","7732","RNF112","ring finger protein 112","1"
"FIBP","9158","FIBP","FGF1 intracellular binding protein","1"
"ATP6V1G2","534","ATP6V1G2","ATPase H+ transporting V1 subunit G2","1"
"NIF3L1","60491","NIF3L1","NGG1 interacting factor 3 like 1","1"
"RPL29","6159","RPL29","ribosomal protein L29","1"
"MRPS34","65993","MRPS34","mitochondrial ribosomal protein S34","1"
"NFATC3","4775","NFATC3","nuclear factor of activated T cells 3","1"
"SRXN1","140809","SRXN1","sulfiredoxin 1","1"
"SLC1A6","6511","SLC1A6","solute carrier family 1 member 6","1"
"TIMM10","26519","TIMM10","translocase of inner mitochondrial membrane 10","1"
"TMEM183A","92703","TMEM183A","transmembrane protein 183A","1"
"SHISA4","149345","SHISA4","shisa family member 4","1"
"SERINC1","57515","SERINC1","serine incorporator 1","1"
"ADCY9","115","ADCY9","adenylate cyclase 9","1"
"RILP","83547","RILP","Rab interacting lysosomal protein","1"
"PHF24","23349","PHF24","PHD finger protein 24","1"
"GON7","84520","GON7","GON7 subunit of KEOPS complex","1"
"TOMM40L","84134","TOMM40L","translocase of outer mitochondrial membrane 40 like","1"
"ACOT11","26027","ACOT11","acyl-CoA thioesterase 11","1"
"ENC1","8507","ENC1","ectodermal-neural cortex 1","1"
"GNG10","2790","GNG10","G protein subunit gamma 10","1"
"SNX17","9784","SNX17","sorting nexin 17","1"
"COA8","84334","COA8","cytochrome c oxidase assembly factor 8","1"
"DEXI","28955","DEXI","Dexi homolog","1"
"RAB3A","5864","RAB3A","""RAB3A, member RAS oncogene family""","1"
"CHCHD1","118487","CHCHD1","coiled-coil-helix-coiled-coil-helix domain containing 1","1"
"PCP4L1","654790","PCP4L1","Purkinje cell protein 4 like 1","1"
"RAB1B","81876","RAB1B","""RAB1B, member RAS oncogene family""","1"
"RPS15A","6210","RPS15A","ribosomal protein S15a","1"
"WBP2","23558","WBP2","WW domain binding protein 2","1"
"RPL35A","6165","RPL35A","ribosomal protein L35a","1"
"PCYOX1","51449","PCYOX1","prenylcysteine oxidase 1","1"
"TMEM271","112441426","TMEM271","transmembrane protein 271","1"
"RPL22L1","200916","RPL22L1","ribosomal protein L22 like 1","1"
"DBNDD1","79007","DBNDD1","dysbindin domain containing 1","1"
"RASL10A","10633","RASL10A","RAS like family 10 member A","1"
"GABRA1","2554","GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1","1"
"TMEM126A","84233","TMEM126A","transmembrane protein 126A","1"
"GCHFR","2644","GCHFR","GTP cyclohydrolase I feedback regulator","1"
"KMO","8564","KMO","kynurenine 3-monooxygenase","1"
"FAM131B","9715","FAM131B","family with sequence similarity 131 member B","1"
"DCTN1","1639","DCTN1","dynactin subunit 1","1"
"SMIM27","100129250","SMIM27","small integral membrane protein 27","1"
"ACTG1","71","ACTG1","actin gamma 1","1"
"REEP5","7905","REEP5","receptor accessory protein 5","1"
"MLLT11","10962","MLLT11","MLLT11 transcription factor 7 cofactor","1"
"WASF2","10163","WASF2","WASP family member 2","1"
"NPIPB5","100132247","NPIPB5","nuclear pore complex interacting protein family member B5","1"
"GRPEL2","134266","GRPEL2","","1"
"RYR1","6261","RYR1","ryanodine receptor 1","1"
"HAS1","3036","HAS1","hyaluronan synthase 1","1"
"ARL1","400","ARL1","ADP ribosylation factor like GTPase 1","1"
"KIAA1958","158405","KIAA1958","KIAA1958","1"
"MBLAC1","255374","MBLAC1","metallo-beta-lactamase domain containing 1","1"
"TMSB4X","7114","TMSB4X","thymosin beta 4 X-linked","1"
"ATXN7L1","222255","ATXN7L1","ataxin 7 like 1","1"
"SERINC3","10955","SERINC3","serine incorporator 3","1"
"CENPJ","55835","CENPJ","centromere protein J","1"
"MRM3","55178","MRM3","mitochondrial rRNA methyltransferase 3","1"
"TOMM7","54543","TOMM7","translocase of outer mitochondrial membrane 7","1"
"PSMB10","5699","PSMB10","proteasome 20S subunit beta 10","1"
"PNMA2","10687","PNMA2","PNMA family member 2","1"
"LDHA","3939","LDHA","lactate dehydrogenase A","1"
"SLC39A3","29985","SLC39A3","solute carrier family 39 member 3","1"
"RPS2","6187","RPS2","ribosomal protein S2","1"
"STBD1","8987","STBD1","starch binding domain 1","1"
"DNA2","1763","DNA2","DNA replication helicase/nuclease 2","1"
"RAD18","56852","RAD18","RAD18 E3 ubiquitin protein ligase","1"
"ARSK","153642","ARSK","arylsulfatase family member K","1"
"SPEF1","25876","SPEF1","sperm flagellar 1","1"
"BAX","581","BAX","""BCL2 associated X, apoptosis regulator""","1"
"MRPL36","64979","MRPL36","mitochondrial ribosomal protein L36","1"
"ANKRD65","441869","ANKRD65","ankyrin repeat domain 65","1"
"ABHD14A","25864","ABHD14A","abhydrolase domain containing 14A","1"
"DGKG","1608","DGKG","diacylglycerol kinase gamma","1"
"CALM3","808","CALM3","calmodulin 3","1"
"ABCC12","94160","ABCC12","ATP binding cassette subfamily C member 12","1"
"PNMA8B","57469","PNMA8B","PNMA family member 8B","1"
"EIF1","10209","EIF1","eukaryotic translation initiation factor 1","1"
"SSNA1","8636","SSNA1","SS nuclear autoantigen 1","1"
"RPS4X","6191","RPS4X","ribosomal protein S4 X-linked","1"
"CAMKV","79012","CAMKV","CaM kinase like vesicle associated","1"
"RPLP1","6176","RPLP1","ribosomal protein lateral stalk subunit P1","1"
"DDX54","79039","DDX54","DEAD-box helicase 54","1"
"DNAL4","10126","DNAL4","dynein axonemal light chain 4","1"
"FIS1","51024","FIS1","""fission, mitochondrial 1""","1"
"CISD3","284106","CISD3","CDGSH iron sulfur domain 3","1"
"SPECC1","92521","SPECC1","sperm antigen with calponin homology and coiled-coil domains 1","1"
"COX7C","1350","COX7C","cytochrome c oxidase subunit 7C","1"
"MRPL51","51258","MRPL51","mitochondrial ribosomal protein L51","1"
"EEF1B2","1933","EEF1B2","eukaryotic translation elongation factor 1 beta 2","1"
"RAD9A","5883","RAD9A","RAD9 checkpoint clamp component A","1"
"ARHGAP18","93663","ARHGAP18","Rho GTPase activating protein 18","1"
"COX14","84987","COX14","cytochrome c oxidase assembly factor COX14","1"
"RPL39","6170","RPL39","ribosomal protein L39","1"
"CDK20","23552","CDK20","cyclin dependent kinase 20","1"
"SPRN","503542","SPRN","shadow of prion protein","1"
"CA3","761","CA3","carbonic anhydrase 3","1"
"SRP68","6730","SRP68","signal recognition particle 68","1"
"NUDT16","131870","NUDT16","nudix hydrolase 16","1"
"RPL18","6141","RPL18","ribosomal protein L18","1"
"GGN","199720","GGN","gametogenetin","1"
"SYT12","91683","SYT12","synaptotagmin 12","1"
"KRT222","125113","KRT222","keratin 222","1"
"MAS1","4142","MAS1","""MAS1 proto-oncogene, G protein-coupled receptor""","1"
"SEC62","7095","SEC62","""SEC62 homolog, preprotein translocation factor""","1"
"ZNF215","7762","ZNF215","zinc finger protein 215","1"
"PITHD1","57095","PITHD1","PITH domain containing 1","1"
"TSR2","90121","TSR2","TSR2 ribosome maturation factor","1"
"TMEM198","130612","TMEM198","transmembrane protein 198","1"
"RPL17","6139","RPL17","ribosomal protein L17","1"
"SEC61B","10952","SEC61B","SEC61 translocon subunit beta","1"
"GPR22","2845","GPR22","G protein-coupled receptor 22","1"
"CNTLN","54875","CNTLN","centlein","1"
"ARL6IP4","51329","ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4","1"
"ATP5MGL","267020","ATP5MGL","ATP synthase membrane subunit g like","1"
"MDP1","145553","MDP1","magnesium dependent phosphatase 1","1"
"LYNX1","66004","LYNX1","Ly6/neurotoxin 1","1"
"N4BP2L2-IT2","116828","N4BP2L2-IT2","N4BPL2 intronic transcript 2","1"
"LSM2","57819","LSM2","""LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"COX7A1","1346","COX7A1","cytochrome c oxidase subunit 7A1","1"
"NDUFS6","4726","NDUFS6","NADH:ubiquinone oxidoreductase subunit S6","1"
"ALDOC","230","ALDOC","""aldolase, fructose-bisphosphate C""","1"
"ATP5MD","84833","ATP5MD","ATP synthase membrane subunit DAPIT","1"
"YRDC","79693","YRDC","yrdC N6-threonylcarbamoyltransferase domain containing","1"
"UFC1","51506","UFC1","ubiquitin-fold modifier conjugating enzyme 1","1"
"PSMD2","5708","PSMD2","""proteasome 26S subunit, non-ATPase 2""","1"
"SUB1","10923","SUB1","SUB1 regulator of transcription","1"
"TCIM","56892","TCIM","transcriptional and immune response regulator","1"
"TSTA3","7264","TSTA3","tissue specific transplantation antigen P35B","1"
"BHLHE40","8553","BHLHE40","basic helix-loop-helix family member e40","1"
"CRADD","8738","CRADD","CASP2 and RIPK1 domain containing adaptor with death domain","1"
"PPP1R11","6992","PPP1R11","protein phosphatase 1 regulatory inhibitor subunit 11","1"
"SUV39H1","6839","SUV39H1","suppressor of variegation 3-9 homolog 1","1"
"FBXL15","79176","FBXL15","F-box and leucine rich repeat protein 15","1"
"UBE2M","9040","UBE2M","ubiquitin conjugating enzyme E2 M","1"
"SALL2","6297","SALL2","spalt like transcription factor 2","1"
"RPL9","6133","RPL9","ribosomal protein L9","1"
"POLR3H","171568","POLR3H","RNA polymerase III subunit H","1"
"OCIAD2","132299","OCIAD2","OCIA domain containing 2","1"
"CHCHD5","84269","CHCHD5","coiled-coil-helix-coiled-coil-helix domain containing 5","1"
"THAP5","168451","THAP5","THAP domain containing 5","1"
"COMMD8","54951","COMMD8","COMM domain containing 8","1"
"C12orf10","60314","C12orf10","chromosome 12 open reading frame 10","1"
"UQCC3","790955","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3","1"
"ORMDL3","94103","ORMDL3","ORMDL sphingolipid biosynthesis regulator 3","1"
"DSCAM","1826","DSCAM","DS cell adhesion molecule","1"
"SSTR1","6751","SSTR1","somatostatin receptor 1","1"
"ARF6","382","ARF6","ADP ribosylation factor 6","1"
"DHRSX","207063","DHRSX","dehydrogenase/reductase X-linked","1"
"PKM","5315","PKM","pyruvate kinase M1/2","1"
"RPS23","6228","RPS23","ribosomal protein S23","1"
"B3GALT6","126792","B3GALT6","""beta-1,3-galactosyltransferase 6""","1"
"TOMM6","100188893","TOMM6","translocase of outer mitochondrial membrane 6","1"
"ZNF680","340252","ZNF680","zinc finger protein 680","1"
"DHRS11","79154","DHRS11","dehydrogenase/reductase 11","1"
"GABRB1","2560","GABRB1","gamma-aminobutyric acid type A receptor subunit beta1","1"
"LSM3","27258","LSM3","""LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"RORA","6095","RORA","RAR related orphan receptor A","1"
"HMGA1","3159","HMGA1","high mobility group AT-hook 1","1"
"CCDC28B","79140","CCDC28B","coiled-coil domain containing 28B","1"
"RRAGA","10670","RRAGA","Ras related GTP binding A","1"
"TUBG1","7283","TUBG1","tubulin gamma 1","1"
"TMEM60","85025","TMEM60","transmembrane protein 60","1"
"RPS21","6227","RPS21","ribosomal protein S21","1"
"CDCA5","113130","CDCA5","cell division cycle associated 5","1"
"HAPLN4","404037","HAPLN4","hyaluronan and proteoglycan link protein 4","1"
"GRPEL1","80273","GRPEL1","","1"
"KNTC1","9735","KNTC1","kinetochore associated 1","1"
"RPS25","6230","RPS25","ribosomal protein S25","1"
"KCNAB1","7881","KCNAB1","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","1"
"JAKMIP1","152789","JAKMIP1","janus kinase and microtubule interacting protein 1","1"
"IGFBP6","3489","IGFBP6","insulin like growth factor binding protein 6","1"
"RPS7","6201","RPS7","ribosomal protein S7","1"
"CXorf40A","NA","NA","NA","0"
"NOP16","51491","NOP16","NOP16 nucleolar protein","1"
"RPL32","6161","RPL32","ribosomal protein L32","1"
"RPS3A","6189","RPS3A","ribosomal protein S3A","1"
"BCL7B","9275","BCL7B","BAF chromatin remodeling complex subunit BCL7B","1"
"CTXN3","613212","CTXN3","cortexin 3","1"
"PRSS36","146547","PRSS36","serine protease 36","1"
"SYT13","57586","SYT13","synaptotagmin 13","1"
"MZT2A","653784","MZT2A","mitotic spindle organizing protein 2A","1"
"GAD1","2571","GAD1","glutamate decarboxylase 1","1"
"POLE4","56655","POLE4","""DNA polymerase epsilon 4, accessory subunit""","1"
"RHNO1","83695","RHNO1","RAD9-HUS1-RAD1 interacting nuclear orphan 1","1"
"CDH11","1009","CDH11","cadherin 11","1"
"C8orf33","65265","C8orf33","chromosome 8 open reading frame 33","1"
"C19orf53","28974","C19orf53","chromosome 19 open reading frame 53","1"
"VAMP1","6843","VAMP1","vesicle associated membrane protein 1","1"
"DYNLL2","140735","DYNLL2","dynein light chain LC8-type 2","1"
"ZNF587B","100293516","ZNF587B","zinc finger protein 587B","1"
"MRPL17","63875","MRPL17","mitochondrial ribosomal protein L17","1"
"EIF4H","7458","EIF4H","eukaryotic translation initiation factor 4H","1"
"AMIGO1","57463","AMIGO1","adhesion molecule with Ig like domain 1","1"
"TSTD1","100131187","TSTD1","thiosulfate sulfurtransferase like domain containing 1","1"
"C9orf16","79095","C9orf16","chromosome 9 open reading frame 16","1"
